sigma,gn,i,kappa0,psi,rF,rF_tilde,rF_eff,phi2,phi1,feasible,reason,r_star,d_star,omega_star,e_star,f_star,Z_star,maxReEig,maxImEig,a1,a2,a3,H,stable,oscillatory,rh_ok,period,econ_ok,regime,score
2.25,0.05,0.081,-0.003163842037659126,0,0.051000000000000004,-0,0.051000000000000004,0.75,0.8297870762010463,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.0549154477526925,0.9999998021719779,0.08493973132381837,0.5636568302767881,-0.12115344763046718,0.31664623102696066,0.015832240997116984,-0.05419502356522667,FALSE,TRUE,FALSE,11.147182061280404,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.051000000000000004,-0,0.051000000000000004,0.8,0.8829785550399813,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.0549154477526925,0.9999998021719779,0.08497579499892512,0.5813919459538792,-0.12115292478432628,0.3369440698129265,0.016847128232799883,-0.057668887779370154,FALSE,TRUE,FALSE,10.807141982111359,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.051000000000000004,-0,0.051000000000000004,0.8500000000000001,0.9361700338789164,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.0549154477526925,0.9999998021719779,0.08500793558289343,0.598600972915798,-0.1211524019381854,0.35724190859889243,0.01786201546848276,-0.061142730768220264,FALSE,TRUE,FALSE,10.496450208849575,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.051000000000000004,-0,0.051000000000000004,0.9,0.9893615127178513,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.0549154477526925,0.9999998021719779,0.08503675648914433,0.6153281820023647,-0.1211518790920445,0.3775397473848582,0.018876902704165657,-0.06461655253177702,FALSE,TRUE,FALSE,10.211112526543502,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.5,0.5638297335221519,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.189413846023606,0.9999998990216454,0.08466590270103133,0.46491461140540336,-0.12115833625057194,0.21515661047451543,0.010757805801617646,-0.03682582276002232,FALSE,TRUE,FALSE,13.514708191652591,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.55,0.617021217512665,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.189413846023606,0.9999998990216454,0.08473869599515797,0.48627440567472635,-0.12115804084337109,0.2354544065982197,0.01177269313559205,-0.04029988774697086,FALSE,TRUE,FALSE,12.921069325993829,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.6,0.670212701503178,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.189413846023606,0.9999998990216454,0.08480068294011114,0.5067318335079305,-0.12115774543617022,0.25575220272192395,0.012787580469566443,-0.0437739407416891,FALSE,TRUE,FALSE,12.399428833359948,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.65,0.7234041854936911,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.189413846023606,0.9999998990216454,0.08485410228728177,0.5263926685995166,-0.12115745002896935,0.27604999884562825,0.013802467803540854,-0.0472479817441771,FALSE,TRUE,FALSE,11.936308543004955,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.7,0.7765956694842041,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.189413846023606,0.9999998990216454,0.08490061368000625,0.5453434734374608,-0.1211571546217685,0.29634779496933245,0.014817355137515252,-0.05072201075443481,FALSE,TRUE,FALSE,11.521519213523938,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.75,0.8297871534747172,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.189413846023606,0.9999998990216454,0.08494147370369026,0.5636561616942625,-0.12115685921456763,0.31664559109303675,0.015832242471489646,-0.054196027772462255,FALSE,TRUE,FALSE,11.1471952835454,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.8,0.8829786374652303,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.189413846023606,0.9999998990216454,0.08497765134091725,0.581391254169879,-0.12115656380736678,0.3369433872167411,0.016847129805464052,-0.05767003279825944,FALSE,TRUE,FALSE,10.80715484127953,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.8500000000000001,0.9361701214557434,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.189413846023606,0.9999998990216454,0.08500990586146404,0.5986002586716127,-0.12115626840016591,0.3572411833404453,0.017862017139438448,-0.06114402583182632,FALSE,TRUE,FALSE,10.496462733115008,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.054,-0,0.054,0.9,0.9893616054462564,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.189413846023606,0.9999998990216454,0.08503884068258624,0.6153274459731818,-0.12115597299296504,0.3775389794641495,0.018876904473412847,-0.06461800687316292,FALSE,TRUE,FALSE,10.211124740653013,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.5,0.5638297620703583,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.3410603666165326,0.9999999526922734,0.08466663217416556,0.4649142983121122,-0.12115975660291668,0.21515636605711846,0.010757806346314106,-0.036826099289362625,FALSE,TRUE,FALSE,13.51471729303855,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.55,0.617021248915692,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.3410603666165326,0.9999999526922734,0.0847394967478604,0.4862740760706893,-0.12115960323095029,0.23545413773908302,0.011772693734758151,-0.040300223642310964,FALSE,TRUE,FALSE,12.921078084093063,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.6,0.6702127357610256,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.3410603666165326,0.9999999526922734,0.08480155493485064,0.5067314881601178,-0.1211594498589839,0.25575190942104753,0.012787581123202194,-0.04377434176904099,FALSE,TRUE,FALSE,12.399437283822818,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.65,0.7234042226063594,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.3410603666165326,0.9999999526922734,0.08485504549406712,0.5263923081785508,-0.12115929648701751,0.27604968110301215,0.013802468511646244,-0.04724845366955273,FALSE,TRUE,FALSE,11.93631671579887,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.7,0.776595709451693,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.3410603666165326,0.9999999526922734,0.08490162807449,0.5453430985360663,-0.12115914311505112,0.2963474527849767,0.014817355900090286,-0.05072255934384613,FALSE,TRUE,FALSE,11.521527134103902,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.75,0.8297871962970267,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.3410603666165326,0.9999999526922734,0.08494255926583487,0.5636557728411462,-0.12115898974308473,0.31664522446694127,0.01583224328853434,-0.054196658791921246,FALSE,TRUE,FALSE,11.147202973738302,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.8,0.8829786831423605,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.3410603666165326,0.9999999526922734,0.08497880805403293,0.5813908518403914,-0.12115883637111834,0.3369429961489059,0.01684713067697838,-0.057670752013778026,FALSE,TRUE,FALSE,10.807162319961137,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.8500000000000001,0.9361701699876942,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.3410603666165326,0.9999999526922734,0.0850111337115021,0.598599843296099,-0.12115868299915195,0.3572407678308704,0.01786201806542243,-0.061144839009416495,FALSE,TRUE,FALSE,10.496470016734687,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.056999999999999995,-0,0.056999999999999995,0.9,0.9893616568330278,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.3410603666165326,0.9999999526922734,0.08504013965760852,0.6153270179436123,-0.12115852962718555,0.377538539512835,0.01887690545386648,-0.06461891977883666,FALSE,TRUE,FALSE,10.211131843645727,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.5,0.5638297765313323,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.08466704694064067,0.46491413130426595,-0.12116056655221273,0.21515623772471595,0.010757806622227806,-0.03682625828219696,FALSE,TRUE,FALSE,13.51472214783576,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.55,0.6170212648227634,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.5120413411380242,0.9999999798789045,0.08473995214336404,0.48627390027131556,-0.12116049417517595,0.23545399657344027,0.011772694038263223,-0.04030041661862143,FALSE,TRUE,FALSE,12.921082755364612,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.6,0.6702127531141944,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.084802050940508,0.5067313039774785,-0.12116042179813917,0.25575175542216455,0.012787581454298643,-0.04377457201686263,FALSE,TRUE,FALSE,12.399441790671059,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.65,0.7234042414056256,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.08485558209479979,0.5263921159696039,-0.12116034942110239,0.27604951427088886,0.013802468870334064,-0.04724872447692055,FALSE,TRUE,FALSE,11.936321074273847,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.7,0.7765957296970566,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.08490220525806096,0.5453428986162941,-0.1211602770440656,0.2963472731196132,0.014817356286369474,-0.05072287399879518,FALSE,TRUE,FALSE,11.521531357833753,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.75,0.8297872179884878,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.0849431770221748,0.563655565491951,-0.12116020466702881,0.3166450319683375,0.0158322437024049,-0.05419702058248655,FALSE,TRUE,FALSE,11.147207074404928,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.8,0.8829787062799188,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.08497946637475719,0.5813906373147752,-0.12116013228999203,0.33694279081706185,0.01684713111844031,-0.057671164227994634,FALSE,TRUE,FALSE,10.807166307664081,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.8500000000000001,0.93617019457135,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.08501183258955375,0.5985996218231078,-0.12116005991295525,0.35724054966578617,0.01786201853447572,-0.06114530493531944,FALSE,TRUE,FALSE,10.49647390027308,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.06,-0,0.06,0.9,0.9893616828627811,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.5120413411380242,0.9999999798789045,0.0850408790869924,0.6153267897318695,-0.12115998753591846,0.3775383085145106,0.018876905950511152,-0.06461944270446099,FALSE,TRUE,FALSE,10.211135630739404,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.5,0.5638297831520124,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08466725999860117,0.4649140505372141,-0.12116098368470023,0.2151561766545447,0.010757806748549616,-0.03682634075785339,FALSE,TRUE,FALSE,13.514724495676752,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.55,0.6170212721055117,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.7048218515909799,0.9999999923257833,0.08474018611760646,0.4862738152601212,-0.12116095302091219,0.23545392939625198,0.011772694177217215,-0.04030051665538568,FALSE,TRUE,FALSE,12.921085014249714,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.6,0.6702127610590107,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08480230582246008,0.5067312149191692,-0.12116092235712415,0.2557516821379591,0.012787581605884809,-0.04377469130810597,FALSE,TRUE,FALSE,12.399443969880252,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.65,0.7234042500125099,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08485585787761679,0.5263920230364394,-0.12116089169333612,0.2760494348796663,0.013802469034552418,-0.047248864716014305,FALSE,TRUE,FALSE,11.936323181600786,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.7,0.7765957389660089,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08490250193618908,0.5453428019605139,-0.12116086102954808,0.29634718762137346,0.014817356463220013,-0.05072303687911066,FALSE,TRUE,FALSE,11.521533399893535,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.75,0.8297872279195081,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08494349459104587,0.5636554652493461,-0.12116083036576004,0.3166449403630807,0.01583224389188761,-0.054197207797395036,FALSE,TRUE,FALSE,11.147209056866101,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.8,0.8829787168730072,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08497980483056786,0.5813905336074314,-0.12116079970197201,0.3369426931047879,0.01684713132055521,-0.057671377470867445,FALSE,TRUE,FALSE,10.807168235425967,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.8500000000000001,0.9361702058265063,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08501219192910395,0.5985995147615509,-0.12116076903818397,0.3572404458464951,0.0178620187492228,-0.061145545899527864,FALSE,TRUE,FALSE,10.496475777603097,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.063,-0,0.063,0.9,0.9893616947800054,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.7048218515909799,0.9999999923257833,0.08504125930756312,0.6153266794167673,-0.12116073837439593,0.3775381985882023,0.018876906177890403,-0.06461971308337633,FALSE,TRUE,FALSE,10.211137461380766,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.5,0.5638297858571939,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.9221812701725522,0.9999999974115243,0.08466735764683522,0.4649140155671212,-0.12116117530260472,0.21515615064256716,0.01075780680016416,-0.03682637888560187,FALSE,TRUE,FALSE,13.514725512232834,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.55,0.6170212750812112,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9399999999999998,1.9221812701725522,0.9999999974115243,0.08474029337084764,0.48627377845569186,-0.12116116380060712,0.23545390078307665,0.011772694233993224,-0.04030056287426347,FALSE,TRUE,FALSE,12.921085992203249,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.6,0.6702127643052282,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,1.9221812701725522,0.9999999974115243,0.084802422677238,0.5067311763655333,-0.12116115229860955,0.25575165092358604,0.012787581667822265,-0.0437747463959957,FALSE,TRUE,FALSE,12.399444913267338,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.65,0.7234042535292456,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,1.9221812701725522,0.9999999974115243,0.08485598433116134,0.5263919828080214,-0.12116114079661196,0.2760494010640956,0.013802469101651327,-0.047248929450798616,FALSE,TRUE,FALSE,11.936324093809585,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.7,0.7765957427532628,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.9221812701725522,0.9999999974115243,0.0849026379862534,0.5453427601230877,-0.12116112929461437,0.29634715120460486,0.01481735653548038,-0.05072311203867214,FALSE,TRUE,FALSE,11.521534283798738,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.75,0.8297872319772801,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.9221812701725522,0.9999999974115243,0.08494364023578224,0.5636554218615751,-0.12116111779261679,0.3166449013451143,0.015832243969309427,-0.05419729415961634,FALSE,TRUE,FALSE,11.147209914930327,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.8,0.8829787212012974,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.9221812701725522,0.9999999974115243,0.08497996006843847,0.581390488722059,-0.1211611062906192,0.3369426514856238,0.01684713140313848,-0.057671475813631204,FALSE,TRUE,FALSE,10.807169069777029,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.8500000000000001,0.9361702104253147,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.9221812701725522,0.9999999974115243,0.08501235675881515,0.5985994684263259,-0.12116109478862161,0.3572404016261332,0.017862018836967534,-0.06114565700071671,FALSE,TRUE,FALSE,10.496476590093906,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.066,-0,0.066,0.9,0.989361699649332,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,1.9221812701725522,0.9999999974115243,0.08504143372801637,0.6153266316751814,-0.12116108328662403,0.3775381517666427,0.01887690627079659,-0.06461983772087289,FALSE,TRUE,FALSE,10.211138253636246,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.069,-0,0.069,0.5,0.5638297868297284,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.9400000000000001,2.1672533302843955,0.9999999992398894,0.08466739701821503,0.46491400220217455,-0.12116125271968088,0.2151561408646064,0.010757806818720008,-0.03682639437620785,FALSE,TRUE,FALSE,13.514725900742505,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.069,-0,0.069,0.55,0.6170212761509992,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.1672533302843955,0.9999999992398894,0.0847403366216433,0.48627376439093756,-0.12116124895939091,0.23545389002731978,0.011772694254404647,-0.04030058164246179,FALSE,TRUE,FALSE,12.92108636592668,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.069,-0,0.069,0.6,0.6702127654722698,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.1672533302843955,0.9999999992398894,0.08480246980621502,0.506731161633439,-0.12116124519910094,0.2557516391900331,0.012787581690089287,-0.04377476875606488,FALSE,TRUE,FALSE,12.399445273753933,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.069,-0,0.069,0.65,0.7234042547935406,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.1672533302843955,0.9999999992398894,0.08485603533733425,0.5263919674369711,-0.12116124143881098,0.27604938835274645,0.013802469125773924,-0.04724895571701713,FALSE,TRUE,FALSE,11.936324442359426,TRUE,unstable_oscillatory,0.5
2.25,0.05,0.081,-0.003163842037659126,0,0.069,-0,0.069,0.7,0.7765957441148112,TRUE,OK,0.01039426523297492,4.032258064516128,0.65,0.94,2.1672533302843955,0.9999999992398894,0.08490269286882371,0.5453427441381624,-0.12116123767852101,0.29634713751545977,0.014817356561458555,-0.05072314252531853,FALSE,TRUE,FALSE,11.521534621514544,TRUE,unstable_oscillatory,0.5
