time,e,omega,d,p,xi,gY,pi,i_rate,lambda_t,r0_t,debt_stress
744.45,0.611077459828474,0.746426656273396,-2,1.14762261402838,1,0.005,0.253573343726604,-0.0416937216367861,58.8,0.0749389269214046,0
744.5,0.610771997470513,0.746467429882868,-2,1.14735066604261,1,0.005,0.253532570117132,-0.0417019416566984,58.8,0.0749389704534166,0
744.55,0.610466687805554,0.746507065854677,-2,1.14708127991754,1,0.005,0.253492934145323,-0.041709934102616,58.8,0.0749390139544537,0
744.6,0.610161530757271,0.746545564577191,-2,1.14681445628265,1,0.005,0.253454435422809,-0.0417176990522453,58.8,0.074939057424538,0
744.65,0.609856526249373,0.746582926443809,-2,1.14655019575993,1,0.005,0.253417073556191,-0.0417252365842989,58.8,0.0749391008636914,0
744.7,0.609551674205611,0.746619151852954,-2,1.14628849896387,1,0.005,0.253380848147046,-0.0417325467784944,58.8,0.0749391442719358,0
744.75,0.60924697454977,0.746654241208066,-2,1.14602936650144,1,0.005,0.253345758791934,-0.0417396297155529,58.8,0.0749391876492931,0
744.8,0.608942427205676,0.746688194917597,-2,1.14577279897211,1,0.005,0.253311805082403,-0.0417464854771973,58.8,0.0749392309957852,0
744.85,0.608638032097192,0.746721013395001,-2,1.14551879696784,1,0.005,0.253278986604999,-0.0417531141461513,58.8,0.0749392743114341,0
744.9,0.608333789148218,0.746752697058725,-2,1.14526736107306,1,0.005,0.253247302941275,-0.0417595158061373,58.8,0.0749393175962615,0
744.95,0.608029698282696,0.746783246332208,-2,1.14501849186466,1,0.005,0.253216753667792,-0.0417656905418757,58.8,0.0749393608502894,0
745,0.607725759424602,0.746812661643866,-2,1.144772189912,1,0.005,0.253187338356134,-0.0417716384390826,58.8,0.0749394040735396,0
745.05,0.607421972497949,0.74684094342709,-2,1.14452845577691,1,0.005,0.25315905657291,-0.0417773595844688,58.8,0.0749394472660338,0
745.1,0.607118337426794,0.746868092120236,-2,1.14428729001364,1,0.005,0.253131907879764,-0.0417828540657381,58.8,0.074939490427794,0
745.15,0.606814854135226,0.746894108166617,-2,1.14404869316892,1,0.005,0.253105891833383,-0.0417881219715861,58.8,0.0749395335588418,0
745.2,0.606511522547375,0.746918992014497,-2,1.14381266578188,1,0.005,0.253081007985503,-0.0417931633916982,58.8,0.0749395766591992,0
745.25,0.606208342587408,0.746942744117084,-2,1.14357920838409,1,0.005,0.253057255882916,-0.0417979784167484,58.8,0.0749396197288878,0
745.3,0.605905314179529,0.746965364932519,-2,1.14334832149956,1,0.005,0.253034635067481,-0.0418025671383979,58.8,0.0749396627679294,0
745.35,0.605602437247982,0.746986854923872,-2,1.1431200056447,1,0.005,0.253013145076128,-0.0418069296492929,58.8,0.0749397057763457,0
745.4,0.605299711717047,0.747007214559132,-2,1.14289426132831,1,0.005,0.252992785440868,-0.041811066043064,58.8,0.0749397487541584,0
745.45,0.604997137511044,0.7470264443112,-2,1.14267108905161,1,0.005,0.2529735556888,-0.0418149764143241,58.8,0.0749397917013893,0
745.5,0.604694714554328,0.747044544657883,-2,1.1424504893082,1,0.005,0.252955455342117,-0.0418186608586666,58.8,0.07493983461806,0
745.55,0.604392442771294,0.747061516081882,-2,1.14223246258405,1,0.005,0.252938483918118,-0.0418221194726647,58.8,0.0749398775041922,0
745.6,0.604090322086374,0.747077359070787,-2,1.14201700935753,1,0.005,0.252922640929213,-0.0418253523538688,58.8,0.0749399203598076,0
745.65,0.603788352424037,0.747092074117071,-2,1.14180413009935,1,0.005,0.252907925882929,-0.0418283596008059,58.8,0.0749399631849278,0
745.7,0.603486533708792,0.747105661718079,-2,1.14159382527259,1,0.005,0.252894338281921,-0.0418311413129773,58.8,0.0749400059795743,0
745.75,0.603184865865184,0.74711812237602,-2,1.14138609533265,1,0.005,0.25288187762398,-0.0418336975908575,58.8,0.0749400487437689,0
745.8,0.602883348817794,0.747129456597962,-2,1.14118094072731,1,0.005,0.252870543402038,-0.0418360285358921,58.8,0.0749400914775332,0
745.85,0.602581982491246,0.74713966489582,-2,1.14097836189665,1,0.005,0.25286033510418,-0.0418381342504969,58.8,0.0749401341808886,0
